textID,text,selected_text,sentiment,cleaned_selected_text
1957172292,Its weird being at the guy`s house without them here. I don`t like it,i don`t like it,negative,i don`t like it
1957177654,"  Where I live, all the small markets deliver their day-old bread to the food bank, but times are really tough, even for me","y tough,",negative,"y tough,"
1957191925,I can`t sleep. I can`t find my grandmother`s quilt or locket. I`m sick at myself cause I may have lost them somehow. Or they were stolen,sick,negative,sick
1957192967,I signed up for an account on a political website so I could post a comment but it isn`t working.,isn`t working.,negative,isn`t working.
1957193010,How Come I Can Never Sleep Past?? Not Good,not good,negative,not good
1957195244, oh ****!!,oh ****!!,negative,oh ****!!
1957198802,back time.  I wish I was a teenager again. I wish I could feel healthy again. I can`t remember what it`s like to feel healthy anymore., i can`t remember what it`s like to feel healthy anymore.,negative, i can`t remember what it`s like to feel healthy anymore.
1957204499," ohh sorry , thats someone else`s pic  my bad"," sorry , thats someone else`s pic  my bad",negative," sorry , thats someone else`s pic  my bad"
1957205757, no. my school will start on June1.  two days to go. i still don`t want. :l,. i still don`t want.,negative,. i still don`t want.
1957206063,lappy charger is completely dead... conserving what`s left of the battery until i can afford to buy a new one,dead..,negative,dead..
1957214887, not really having a good night... missing my little girl...,not really having a good night... missing my little girl...,negative,not really having a good night... missing my little girl...
1957218626,"have to wear my glasses today, cos my right eye is swollen and i don`t know why",swollen,negative,swollen
1957228512,Unstable broadband and electricity taking toll on my mental stability.,unstable,negative,unstable
1957231014, err i think they`re like 15 bucks a ticket cause its 3D too. too expensive, too expensive,negative, too expensive
1957232185,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough,love the music.wishing i could watch the live action but not old enough,negative,love the music.wishing i could watch the live action but not old enough
1957241621,I still miss him... And i dont think he`s coming back,miss,negative,miss
1957246312,My throat hurts and I can`t sleep.,hurts,negative,hurts
1957252543, I`m straining to hear but it`s very hard from all the way over here., hard,negative, hard
1957264644,tiiiired but i cant sleep,tiiiired but i cant sleep,negative,tiiiired but i cant sleep
1957268164,very very bad headache that is getting worse by the minute not better.,very very bad,negative,very very bad
1957270955,is tired of summer already,tired,negative,tired
1957271130,feels really sick.,feels really sick.,negative,feels really sick.
1957271323,Why am I having such a hard time falling asleep,hard,negative,hard
1957273826,Dying to get my hands on the Diagnosis Murder DVD boxset but those pesky kids at Amazon still won`t deliver to Zimbabwe,pesky,negative,pesky
1957276719,Their songs make me want to cry..,their songs make me want to cry..,negative,their songs make me want to cry..
1957284838,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,b upset,negative,b upset
1957292899,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,im so sorry!,negative,im so sorry!
1957298715,jessie has gone away 4 the weekend!! I miss her already,i miss,negative,i miss
1957305086,OMG sore shoulder,sore,negative,sore
1957316549,crash in Qmbol,crash,negative,crash
1957331325,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard, nobody likes,negative, nobody likes
1957339208,Test another update... sorry for bothering all of u guys,sorry,negative,sorry
1957339420,Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.,i`m so sad!,negative,i`m so sad!
1957367293,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,sick,negative,sick
1957369079,I just really want to sleep butmy eyes won`t let me,butmy eyes won`t let me,negative,butmy eyes won`t let me
1957373593,#3wordsaftersex it hurts now,hurts,negative,hurts
1957383269,this weather makes my fingers numb / still waiting,numb,negative,numb
1957383698,Mudweight hauled in for last time by   http://yfrog.com/0zr2jqj,mudweight hauled in for last time,negative,mudweight hauled in for last time
1957395113,http://twitpic.com/665jw The racoons ate our bread!,the racoons ate our bread!,negative,the racoons ate our bread!
1957396215,Ugh our two week push to produce a six pack has produced nothing but pain!,ugh our two week push to produce a six pack has produced nothing but pain!,negative,ugh our two week push to produce a six pack has produced nothing but pain!
1957400803,really annoyed that work appear to have blocked facebook now...,annoyed,negative,annoyed
1957401335, Yeah I`ve noticed  I miss Spender. But you were closer to him. How are you holding up?,i miss,negative,i miss
1957405143,So tired.,so tired.,negative,so tired.
1957405491,"  poor you lmao, just stick your head out the window!", poor,negative, poor
1957413321,"I want to ride my bicycle today, but it`s too cold and cloudy today",too cold and cloudy today,negative,too cold and cloudy today
1957424693,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ","wtf? advertising gone mad,",negative,"wtf? advertising gone mad,"
1957424709,i hate it when a website says the ticket prices are on another website and their not,hate,negative,hate
1957424853,alice doesn`t know what to wear to the cinema  <3,doesn`t know what to wear to the cinema <3,negative,doesn`t know what to wear to the cinema <3
1957425216,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,wondering why it`s so cold,negative,wondering why it`s so cold
1957426941, I was never a good stereotypical teen,i was never a good stereotypical teen,negative,i was never a good stereotypical teen
1957429927,"That seized bolt, ya it`s still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?",lame,negative,lame
1957444593,is seriously heartbroken!!!,heartbroken!!!,negative,heartbroken!!!
1957448065,I feel like I`m on alott of drugs,i feel like i`m on alott of drugs,negative,i feel like i`m on alott of drugs
1957452685,"feels sorry every time I`m printing out, I use like 200 new papers",sorry,negative,sorry
1957457324, gawd. People still remember the preggers comment. Hate you!, hate you!,negative, hate you!
1957459680,"its at 3 am, im very tired but i can`t sleep  but i try it",tired,negative,tired
1957462278,_hand Oops! I completely forgot!,oops! i completely forgot!,negative,oops! i completely forgot!
1957464811,Bout to knock out. Feelin a lil sick  peace y`all,sick,negative,sick
1957467675,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow, nervy,negative, nervy
1957474049,So many farewell parties! sad to see people leaving ..,sad,negative,sad
1957475168,5500 words and counting.  My hands hurt, my hands hurt,negative, my hands hurt
1957483566,"  hey, is your site down? I was going to listen to the web stream but can`t get to the site...",t can`t get to the site...,negative,t can`t get to the site...
1957484797,playing bejewled on facebook.. **** it i want a higherscore!,**** it,negative,**** it
1957485760,Have to sell my car. It`s costing me too much. Can now afford one rollerskate. Bye bye petey,it`s costing me too much.,negative,it`s costing me too much.
1957511517,"... need retail therapy, bad. AHHH.....gimme money geebus",bad.,negative,bad.
1957511787,Attempting to sleep. My puppy is sick already,sick,negative,sick
1957512592,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him", i hate,negative, i hate
1957520555, don`t follow me. You will ruin my twitter experience, ruin,negative, ruin
1957522687,3 hours of sleep and a mild hangover = carelessness and the loss of a brand new ipod pouch,carelessness,negative,carelessness
1957523762,I have been playing skate for two hours. Now i need to get out and actually skate. But it`s too late,but it`s too late,negative,but it`s too late
1957526480,Not well again   it`s definitely not hayfever,not well again it`s definitely not hayfever,negative,not well again it`s definitely not hayfever
1957527894,HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS FOR A WOMAN?? AM I EVER GOING TO SEE THE DAY! IM lonely yall!,hard to find a guy with the same passion for love as for a woman?? am i ever going to see the day! im lonely,negative,hard to find a guy with the same passion for love as for a woman?? am i ever going to see the day! im lonely
1957528109, probably not in this weather,probably not in this weather,negative,probably not in this weather
1957528884,I am living in a country where the government is ALWAYS a circus show ... sad but true...,sad,negative,sad
1957530310,My dead grandpa pays more attention to me than you do,dead,negative,dead
1957538443,screw the fact you can`t post LONG updates on twitter,screw,negative,screw
1957539161,They`re gone.,they`re gone.,negative,they`re gone.
1957540034,**** I failed in my assassination attempt on Louis  re: http://ff.im/3mrIM,failed,negative,failed
1957541294," GRR. we are only allowed gas grills where i live, it sucks.", sucks.,negative, sucks.
1957542487,is sick in the doctors waiting room,sick,negative,sick
1957546027,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,saddest movie ever i never cry in movies but this movie mad me cry,negative,saddest movie ever i never cry in movies but this movie mad me cry
1957548733,Just wants to stay in bed all day but has to go to work instead  sux, sux,negative, sux
1957574071, sorry 19/female/atl very lonely,sorry,negative,sorry
1957587498,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.,this sucks so bad.,negative,this sucks so bad.
1957589597,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...",bugs,negative,bugs
1957591986, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again, miss,negative, miss
1957596519,"_ Heading off to Poole around 4ish,  has some serious gardening to do before we go, no Tweetdeck til Sunday evening,"," has some serious gardening to do before we go, no tweetdeck til sunday evening,",negative," has some serious gardening to do before we go, no tweetdeck til sunday evening,"
1957602754,"nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore",things are not good anymore,negative,things are not good anymore
1957604493, Aw it says the pic doesn`t exist anymore,aw it says the pic doesn`t exist anymore,negative,aw it says the pic doesn`t exist anymore
1957607620,All of a sudden I`m craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,bad..,negative,bad..
1957613033,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½,start of diet today i think i have to face i will never get back down to 77kilos (unless i cut a leg off)ï¿½,negative,start of diet today i think i have to face i will never get back down to 77kilos (unless i cut a leg off)ï¿½
1957618813,i miss the Soulja Boy dance...,miss,negative,miss
1957632370,sick n tired of people who steal other people`s work,sick n tired,negative,sick n tired
1957633103, I miss you terribly,i miss you terribly,negative,i miss you terribly
1957636841," awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL.", sucks,negative, sucks
1957637428, i`m not in the best financial situation myself at the moment. i`m beyond broke. my money is spend as soon as i earn it atm,i`m not in the best financial situation myself at the moment. i`m beyond broke.,negative,i`m not in the best financial situation myself at the moment. i`m beyond broke.
1957648828, wat u doin my bad im mixin this song, bad,negative, bad
1957652124,awhile ago it freaking hot! now it`s wet  turn off!,freaking hot!,negative,freaking hot!
1957657992,Aaaaaaaa!! I hate **** winshit!!,hate,negative,hate
1957663637, ****! I want to be at the beach in the sun,****!,negative,****!
1957668214,3-4 hours sleep last night  barely functioning, barely functioning,negative, barely functioning
1957677002,"i juz registered my cp in twitter, but my tweets wont go thru? Argh..Hmm wanna follow my idols lyk  away from the PC..",argh.,negative,argh.
1957677602,What`s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,what`s worse,negative,what`s worse
1957679893,Oh fml its probs gunna be at shepards bush  i hate it there, i hate,negative, i hate
1957682388, are you serious!? that bloooooows, bloooooows,negative, bloooooows
1957711409," english screwed up my overall percentage in X, in XII again and probably in adm tests too. **** happens.", screwed,negative, screwed
1957714445,"_bebop that`s lame, sorry","lame, sorry",negative,"lame, sorry"
1957716189,My neck hurts a lot.,hurts a lot.,negative,hurts a lot.
1957720907,My room is too hot to sleep in.,too hot,negative,too hot
1957722065,I definitely feel sorry for Jamie Stewart... Amsterdam audience can really suck (www.xiuxiu.org and read his post of May 27th  ),sorry,negative,sorry
1957726936,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along,miss,negative,miss
1957727430, no wonder you hate driving and country roads and stuff, hate,negative, hate
1957743458,My mobile has stopped recieving text messages AGAIN. Stoooopid thing,stoooopid thing,negative,stoooopid thing
1957749422,  miss you captain, miss you captain,negative, miss you captain
1957753586, **** i shouldnt have left!,****,negative,****
1957753845,hm...still workin on my contract.hmm...i`m feelin awful..,awful..,negative,awful..
1957758091,oowww...why do wisdom teeth hurt so much,hurt,negative,hurt
1957759540," ooh, work im afarid  looking forward to a sunny weekeknd tho!!!","ooh, work im afarid looking forward to a sunny weekeknd tho!!!",negative,"ooh, work im afarid looking forward to a sunny weekeknd tho!!!"
1958036498, i tried. and failed, failed,negative, failed
1958044446,won`t be going to the Oxford Internet Institute Sunner Doctoral Programme in Brisbane: lack of funding,lack of funding,negative,lack of funding
1958046178, Will have to it`s only across the water and all. Just damned expensive, just damned expensive,negative, just damned expensive
1958051928,"'sometime around midnight' by The Airborne Toxic Event, literally cannot escape it. FML",literally cannot escape it.,negative,literally cannot escape it.
1958055436,"Sick, sick, sick. This sucks. i can`t even breathe properly","sick, sick, sick. this sucks.",negative,"sick, sick, sick. this sucks."
1958063856,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,i miss,negative,i miss
1958067040,Getting stressed over a sortie tomorrow. And like I am really really stress..,stressed,negative,stressed
1958067252,sadly  brother told me there are no skateparks where he lives. BUMMER!,sadly,negative,sadly
1958067906,home alone and no one left me any gummy bears,home alone,negative,home alone
1958074763, oh no  say it aint so,oh no say it aint so,negative,oh no say it aint so
1958079136,Not made it to work  couldn`t get up feelin blurgh, couldn`t get up feelin blurgh,negative, couldn`t get up feelin blurgh
1958088999, yup its working. they couldn`t recover anything on it though, couldn`t recover anything on it though,negative, couldn`t recover anything on it though
1958100869,"No AC, the fan doesnt swing our way ... we are sweating it out on a hot humid day",we are sweating it out on a hot humid day,negative,we are sweating it out on a hot humid day
1958101472,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[,dying,negative,dying
1958116166," Ugh, did you just say your friend might have swine flu? OMG, why?","ugh,",negative,"ugh,"
1958118795,"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",saddddddd,negative,saddddddd
1958121341,sorry for my lack of tweets  ive been buzy. new vid this saturday!!,sorry,negative,sorry
1958124238,can`t help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...],can`t help but feel today will be a massive michael jackson rumour day. [cue all the mj haters...],negative,can`t help but feel today will be a massive michael jackson rumour day. [cue all the mj haters...]
1958125388,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????,impossible,negative,impossible
1958125646, : nooo  i don`t know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn`t run!! so sad...,! so sad...,negative,! so sad...
1958132734,This month was a bad month to try and get an advert together for Kobold Quarterly,bad,negative,bad
1958134441,tonight was a very bad night,bad night,negative,bad night
1960125938,"School is going to be absolutely horrible today. Peace out, `09",horrible,negative,horrible
1960129867, ack! I just read about your show  that`s horrible!!! No accounting for taste.,ack! i just read about your show that`s horrible!!!,negative,ack! i just read about your show that`s horrible!!!
1960137999,The Heater blew up,blew up,negative,blew up
1960138771,is so sorry for letting her down,sorry,negative,sorry
1960140825,_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,screwed,negative,screwed
1960157637," soooooo wish i could, but im in school and myspace is completely blocked", blocked,negative, blocked
1960160894,wow.. tomorrow and then it`s over. i`ll never see some of those people again. it`s kind of sad.,sad.,negative,sad.
1960165500,Sore throat. This is not good. I have four performances this weekend.,sore throat. this is not good.,negative,sore throat. this is not good.
1960195679,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",such a shame!,negative,such a shame!
1960197522, i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j, i feel sad.,negative, i feel sad.
1960197782, what did you think of the finale?  I thought it was kind of a cheap way out,a cheap,negative,a cheap
1960198631,if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how **** i feel,**** i feel,negative,**** i feel
1960209610, the AC tix are actually $20 but the show is sold out.  I`d have to get tix through stubhub and pay up to $70., sold out.,negative, sold out.
1960267344,So disappointed about the talent lineup for 'Reventï¿½n Super Estrella 2009'...hmm...Have the feeling I won`t get tix this time around.,disappointed,negative,disappointed
1960305113,I think i`m broke again.  :\,broke,negative,broke
1960305964,I hate when you cant sleep,i hate,negative,i hate
1960310671," I keep trying to invite  out, but I think she`s afraid of me.",s afraid,negative,s afraid
1960353097,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,i can`t find hope he didn`t get eaten by anything last night...he jumped off the deck he just wont stay in safe *sigh*,negative,i can`t find hope he didn`t get eaten by anything last night...he jumped off the deck he just wont stay in safe *sigh*
1960377130,is at home with a pukey boy! Poor little baby,poor little baby,negative,poor little baby
1960391116," i think there`s something wrong with the video, it only loads the first 40-ish seconds", wrong,negative, wrong
1960446063,slaving away at work,slaving away at work,negative,slaving away at work
1960448597,Anyone ever had that heavy feeling of sadness in their hearts? Thats my case rite now.,sadness,negative,sadness
1960466758,_banks 'Something must be wrong. Only found 17 July Harl/Sil books I wanted,wrong.,negative,wrong.
1960471609,i hate feeling like this about him  i need a break away from everyone... as soon as exams are over i`m defo off to portsmouth for a bit,hate,negative,hate
1960472058,is *ugh* what a miserable looking day. 54 degrees. Where did summer go?,miserable,negative,miserable
1960489702,"pff, Life sucks sometimes!",sucks,negative,sucks
1960494527," I got a headache because of all the hard work today, still not ready, with a #Heineken trying to finished up", headache,negative, headache
1960502400,#asylm yay registered but lost all my friends,lost,negative,lost
1960506460, unfortunately I didn`t leave the house in time,unfortunately,negative,unfortunately
1960534160,Might have broken text messages.,broken,negative,broken
1960554738, I`ve been sat sunbathing in the bombed out church all day and left and missed you, missed you,negative, missed you
1960556773," you`re a busy Bob, I`m jealous. I`m not sure I can even afford to go meet John de Lancie and Leonard Nimoy", i`m jealous.,negative, i`m jealous.
1960567815,PSA::::: Being that I`ve been usuing twiddict- my last 14 tweets have yet to show on the bored. Bare w me.,bored.,negative,bored.
1960576502," Oh, final msg - Why didn`t you review my boardgame Bookchaseï¿½ when you were on telly? We didn`t even get a nice letter..", we didn`t even get a nice letter..,negative, we didn`t even get a nice letter..
1960584783, well piss on that. I can`t get into their site @ work nor does it come thru on my phone., piss,negative, piss
1960585744,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,wtf,negative,wtf
1960591132,It`s a bad start to the day when you`re sweating your butt off before 0930 at the range,bad,negative,bad
1960603153,"Allergies  sun is out, wearing shorts.  Stuck with my advisory the whole day.... This should be boring. Except fun. If people make it fun?",e boring.,negative,e boring.
1960603390,"Working... And attempting to keep squirrels away.............. Squirels 1, jesska 0   I should stick to spiders",  i should stick to spiders,negative,  i should stick to spiders
1960626434,The lab informs me the logic board is dead as well. It is farking expensive to replace. I don`t know what to do.  #MyPowerBookG4RIP,dead as well. it is farking expensive to replace. i don`t know what to do.,negative,dead as well. it is farking expensive to replace. i don`t know what to do.
1960626773,"_The_Moon Hiya hun! It`s just not my day. Dentist appointment (ouch!),notebook being a ****. Feeling sick  How`s you?",feeling sick,negative,feeling sick
1960632121,"oh kasa, please lose the hair do",lose,negative,lose
1960661455,Missing my mom today. We made it a 'date' every year to get our flowers together. This yr I was alone. Felt so weird,missing my mom today. we made it a 'date' every year to get our flowers together. this yr i was alone. felt so weird,negative,missing my mom today. we made it a 'date' every year to get our flowers together. this yr i was alone. felt so weird
1960706810, i am so sorry,i am so sorry,negative,i am so sorry
1960716755,I`m very conflicted here.  I really like Mike but I still have feelings for Darrin.  It`s really complicated.  I don`t know what to do.,i`m very conflicted,negative,i`m very conflicted
1960750680," Though it was a cold that would go away, turns out it`s a sinus infection that just keeps getting worse and worse by the day.", worse and worse by the day.,negative, worse and worse by the day.
1960751420,Jesus Christ meadowhall could do with better air con! Too hot,too hot,negative,too hot
1960752950,bye LA... I already miss you,miss you,negative,miss you
1960762039,there`s something about this area that makes my tonsils swell up everyday. i don`t get it..  i feel slightly miserable. #FF done 4 now!!, miserable.,negative, miserable.
1960762713,"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.",i miss,negative,i miss
1960763963,Now I`m all sad because I`ll probably never see Fleetwood Mac.,sad,negative,sad
1960811611,I THINK EVERYONE HATES ME ON HERE   lol,hates,negative,hates
1960820362,_ When they don`t pop well. I feel lousier after playing those.,when they don`t pop well.,negative,when they don`t pop well.
1960859266, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!, i can`t believe it!,negative, i can`t believe it!
1960859823, KILL IT JASMINE! Haven`t talked to you for ages.,kill,negative,kill
1960860254,"Ok I`m frustrated, there is hella dust between the screens of my blackberry","frustrated,",negative,"frustrated,"
1960861397,"i had my chance and blew it, now i have to suffer the consequences..gnite tweeps",suffer the consequences.,negative,suffer the consequences.
1960865527, so sad i have to pay $60, sad,negative, sad
1960868535,Tracy and Berwick breaks my achy breaky heart  They split ways in the hallways.,breaks my achy breaky heart,negative,breaks my achy breaky heart
1960907499,"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",i was wrong....i`ve just burnt,negative,i was wrong....i`ve just burnt
1960909333,I`m really bored! My brother went to get his permit! Stay off the roads! Jk lol! It feels like all my friends have abandoned me! Except 1,bored!,negative,bored!
1960913749,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*, i don`t like soup... *pouts*,negative, i don`t like soup... *pouts*
1960998360,@_supernatural_ http://twitpic.com/66l83 - I really miss her.,i really miss,negative,i really miss
1961000574,my apple-mouse doesn`t work on my shiny red coffee table...,doesn`t work,negative,doesn`t work
1961002608," My eyes are starting to hurt. So late. But must reach 200 updates due to tweets sent to youuuu! Philippines tour, pleeease?", hurt.,negative, hurt.
1961034908,  sad face., sad,negative, sad
1961047643,"   Awww, that wasn`t very nice.","  awww, that wasn`t very nice.",negative,"  awww, that wasn`t very nice."
1961049714,_uk  o2 - train from Bristol to London. It`s terrible - and no wifi, it`s terrible,negative, it`s terrible
1961067685,_WOCKEEZ I`m missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!,missin,negative,missin
1961078703,just thought about how unfair 3 ppl have been 2 me n got depressed again  HATERS!!!,depressed,negative,depressed
1961080590, Nooooo!  Working this weekend,nooooo!,negative,nooooo!
1961082009,one of my cat`s is sick,sick,negative,sick
1961088700,at work getting a quick bite to eat before having to kill my wrist self addressing 500 envolopes,kill,negative,kill
1961092306,Sites that republish my blog`s feed often end up higher than my blog on Google search results,often end up higher than my blog on google search results,negative,often end up higher than my blog on google search results
1961093004,my shoes hurt my feet,hurt my feet,negative,hurt my feet
1961094361, Oh dear... that`s just... disturbing.   The coffee connoisseur in me just died a little., disturbing.,negative, disturbing.
1961097495,Got people don`t let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair., nt fair.,negative, nt fair.
1961098072,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,lost,negative,lost
1961107660,Don`t you hate it when you`re left with one slice of bread left in the bag? Half sandwich.,hate,negative,hate
1961108829,Bad migrane and need to go to dancing tonight.... Not a good combination,bad migrane and need to go to dancing tonight.... not a good combination,negative,bad migrane and need to go to dancing tonight.... not a good combination
1961119517,_**** R.I.P curls,_**** r.i.p curls,negative,_**** r.i.p curls
1961119643, I always hope they will die out but then i see the the old ones and it makes me sad, sad,negative, sad
1961133338,is tired and sad,is tired and sad,negative,is tired and sad
1961134360,  that`s not good, that`s not good,negative, that`s not good
1961136545,Conference call with HP.  They gave me an invalid pass code so I can`t attend, invalid,negative, invalid
1961143292,OH. I am just so tired.,tired.,negative,tired.
1961146869,_Advisor haha I`m just going to turn off these things...but then I can`t Tweet from my phone  stupid spammers!, stupid spammers!,negative, stupid spammers!
1961149131,Have hardly worked out in the last two weeks but am losing weight.  Fear I`m losing muscle!!  Just made doc. appt. for injured foot, fear,negative, fear
1961175068,crying real tears,crying real tears,negative,crying real tears
1961175165,No launch today. Teacher changed plans and we watched a stupid move about tesla,stupid,negative,stupid
1961176385,"So yeah, things aren`t going so well for me. I`m getting to feel like I haven`t felt in a long, long time.","so yeah, things aren`t going so well for me.",negative,"so yeah, things aren`t going so well for me."
1961178861,So sad I`m going to miss seeing Pennywise again this year,sad,negative,sad
1961189638,I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it`s dead. http://tinyurl.com/mlh4f5,killed,negative,killed
1961194683,**** awake at 2 am !  i hate sickness, i hate sickness,negative, i hate sickness
1961195969,Pulled in all directions and not knowing where to go,not knowing where to go,negative,not knowing where to go
1961215362,Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me, bummerrr for me,negative, bummerrr for me
1961217929,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,aaaaahhhh.,negative,aaaaahhhh.
1961224347,Its seriously quiet and lonely here without Bunny,lonely,negative,lonely
1961227194,Ugh i hate not having my car!! i miss you my little ford focus!!!,ugh i hate,negative,ugh i hate
1961227894, hmmm really??? that`s weird idk about that one  sowwy, weird,negative, weird
1961238151,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,i hate this!,negative,i hate this!
1961243837,why is it so **** cold ??!,**** cold ??!,negative,**** cold ??!
1961255248, my interview if picked is NY too. But you probably forgot about me after blogtalk radio., forgot,negative, forgot
1961255487, I know! I miss her..., miss,negative, miss
1961263895,I`m sad to have lost another person close to me to cancer,sad,negative,sad
1961264051,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,pissed,negative,pissed
1961264949,Back is SORE... should not have done that jump last night,sore..,negative,sore..
1961269607,Just got laid off  stupid economy!, stupid,negative, stupid
1961287051,gosh im bored. its early..n i wanna go..to sleeeepp why am i at work?  *kay<3*,bored.,negative,bored.
1961287379," It`s ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all", ugly,negative, ugly
1961363882," Probably not, kinda expensive and we have to work. Most people have off weekends, we work.", expensive,negative, expensive
1961365526,Had to take my bad **** dog to the pet hotel....so sad,so sad,negative,so sad
1961377527,I misses my bed  so sleepy!,misses,negative,misses
1961379174, i did i only got 3 stars on the pre wash then failed the rince, failed,negative, failed
1961409415,"Ben & Jerry`s fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  ",fail.,negative,fail.
1961416554,From twitterberry moved to ubertwitter - suffered from BB cache errors,suffered from bb cache errors,negative,suffered from bb cache errors
1961416663, sorry to hear your news,sorry,negative,sorry
1961418607, I have a bird living with me.  So I have to find other ways to kill these **** things beside the exterminator.   #vegas it sucks, it suc,negative, it suc
1961426774,"Oh god, a moth was living in a **** power outlet!  (Actually, my PowerSquid.)","oh god, a moth was living in a ****",negative,"oh god, a moth was living in a ****"
1961433056,sucks that i don`t have a drawing tablet!,sucks,negative,sucks
1961433178,want to see him so badly,badly,negative,badly
1961434407,Truly sad... My cheap little camcorder just shot craps.....,sad...,negative,sad...
1961437632,"a guy called me AD-HD kid earlier today, and that hurts",hurts,negative,hurts
1961452439,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,blah,negative,blah
1961456343," Ian and I are going to a matinee tomorrow, or that`s the plan at least...it`s going to be too expensive for 3d at night", too expensive,negative, too expensive
1961462822," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:", jealous,negative, jealous
1961464300,"sickkk, it`s been two days since summer started and it suck already!",suck already!,negative,suck already!
1961473785,"I am so bored, i really don`t know what to do!","bored,",negative,"bored,"
1961475142,"Tbh having no credit in your phone sux. i cant even text people to see what`s happening, like its totally grrrsville",sux.,negative,sux.
1961478807,it makes me sad when people phones are sick,sad,negative,sad
1961480778, im following you! im following you! im sorry!  ahhahah i missed you!, im sorry!,negative, im sorry!
1961500898,its freezing cold! i cant function right in this type of weather. starving to the max,i cant function right in this type of weather. starving to the max,negative,i cant function right in this type of weather. starving to the max
1961503128,tweeting from ally court for the last time.... its a sad sad moment,sad sad moment,negative,sad sad moment
1961517164,My cankle is sore.,sore.,negative,sore.
1961519131,    GRR! my stupid meebo is disconnecting me every 5 seconds, my stup,negative, my stup
1961522147,"the neighborhood gas station is gone, kaput, out of business. No more convenient trips for ice or whatevs. over 3 miles now to travel..","gone, kaput,",negative,"gone, kaput,"
